@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XPEAK numeric
@attribute YPEAK numeric
@attribute ZPEAK numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.08,0.11,0.1,0.11,0.08,0.1,0.14,0.09,0.11,0.1,0.13,0.08,0.12,0.12,0.09,0.07,0.09,0.1,0.12,0.12,0.12,0.09,0.12,0.12,0.08,0.1,0.11,0.08,0.11,0.09,0,9.84,-2.45,750,1662.5,550,Upstairs
0.11,0.09,0.05,0.1,0.12,0.1,0.11,0.1,0.08,0.15,0.09,0.12,0.12,0.07,0.1,0.13,0.09,0.08,0.09,0.12,0.09,0.09,0.15,0.1,0.1,0.11,0.06,0.1,0.14,0.07,0,9.86,-2.36,1516.67,2733.33,950,Upstairs
0.07,0.08,0.09,0.09,0.1,0.11,0.1,0.13,0.09,0.17,0.11,0.12,0.1,0.12,0.1,0.08,0.05,0.1,0.13,0.11,0.09,0.14,0.13,0.13,0.13,0.11,0.09,0.1,0.05,0.05,0,9.77,-2.61,1700,2362.5,1725,Upstairs
0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.05,0.02,0.01,0.02,0.02,0.02,0.03,0.01,0.01,0.03,0.01,0.01,0.02,0.02,0.03,0.03,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0,1.51,-0.45,475,350,2032.625601,Upstairs
0.36,0.22,0.12,0.11,0.09,0.07,0.02,0.01,0.01,0.01,0.06,0.07,0.1,0.1,0.12,0.11,0.13,0.14,0.1,0.1,0.09,0.13,0.13,0.2,0.09,0.08,0.1,0.06,0.08,0.06,0,10.09,-0.96,675,1416.67,350,Walking
0.15,0.18,0.15,0.12,0.16,0.12,0.09,0.03,0.02,0.01,0.06,0.13,0.08,0.09,0.14,0.13,0.12,0.09,0.09,0.11,0.12,0.08,0.14,0.15,0.14,0.09,0.11,0.07,0.11,0.01,0,9.96,-0.95,1370,1022.22,1225,Walking
0.05,0.12,0.12,0.19,0.11,0.1,0.19,0.09,0.06,0.01,0.04,0.12,0.13,0.09,0.1,0.14,0.12,0.12,0.07,0.09,0.11,0.1,0.15,0.16,0.12,0.14,0.08,0.1,0.07,0,0,9.84,-1.02,2150,1925,1650,Walking
0.03,0.06,0.11,0.08,0.15,0.15,0.14,0.12,0.12,0.06,0.02,0.12,0.11,0.11,0.18,0.14,0.1,0.1,0.11,0.03,0.02,0.07,0.15,0.15,0.1,0.17,0.11,0.12,0.12,0.02,0,9.64,-0.38,2800,3000,2875,Walking
0.03,0.04,0.11,0.13,0.13,0.16,0.15,0.13,0.09,0.05,0.04,0.12,0.13,0.12,0.13,0.1,0.14,0.1,0.08,0.07,0.06,0.06,0.12,0.13,0.15,0.15,0.15,0.08,0.09,0.03,0,9.7,-0.53,1780,1050,1437.5,Walking
0.06,0.08,0.13,0.15,0.17,0.15,0.09,0.09,0.06,0.05,0.03,0.12,0.13,0.11,0.13,0.15,0.08,0.13,0.08,0.07,0.05,0.11,0.14,0.12,0.15,0.1,0.14,0.1,0.1,0.03,0,9.73,-0.6,1625,1300,4225,Walking
0.03,0.05,0.07,0.1,0.12,0.16,0.18,0.14,0.1,0.07,0.06,0.12,0.13,0.11,0.11,0.08,0.14,0.11,0.1,0.06,0.04,0.1,0.09,0.15,0.15,0.11,0.11,0.07,0.16,0.04,0,9.67,-0.42,2400,1321.43,4675,Walking
0.04,0.07,0.07,0.17,0.11,0.18,0.07,0.08,0.14,0.11,0.05,0.15,0.11,0.11,0.14,0.09,0.08,0.14,0.1,0.06,0.09,0.08,0.13,0.12,0.14,0.09,0.11,0.11,0.1,0.05,0,9.63,-0.66,2766.67,1525,625,Walking
0.06,0.08,0.08,0.14,0.07,0.1,0.07,0.11,0.15,0.17,0.1,0.09,0.12,0.09,0.11,0.12,0.1,0.08,0.15,0.06,0.12,0.1,0.12,0.14,0.1,0.14,0.06,0.09,0.1,0.06,0,9.71,-0.88,1587.5,1064.29,2166.67,Walking
0.03,0.09,0.08,0.07,0.13,0.11,0.12,0.09,0.15,0.15,0.11,0.12,0.15,0.08,0.08,0.08,0.1,0.12,0.07,0.12,0.09,0.1,0.1,0.11,0.13,0.15,0.08,0.08,0.08,0.1,0,9.62,-0.58,1025,1030,1287.5,Walking
0.05,0.07,0.07,0.13,0.09,0.08,0.09,0.13,0.18,0.13,0.09,0.11,0.1,0.13,0.12,0.1,0.09,0.12,0.11,0.06,0.1,0.1,0.1,0.07,0.13,0.16,0.12,0.1,0.06,0.09,0,9.57,-0.56,2433.33,987.5,2750,Walking
0.08,0.06,0.08,0.08,0.12,0.13,0.09,0.11,0.13,0.14,0.13,0.05,0.14,0.13,0.09,0.09,0.11,0.11,0.09,0.09,0.12,0.12,0.09,0.08,0.09,0.12,0.13,0.09,0.11,0.09,0,9.66,-0.63,1200,1430,2025,Walking
0.1,0.1,0.06,0.06,0.07,0.11,0.1,0.11,0.12,0.21,0.13,0.09,0.14,0.09,0.07,0.09,0.09,0.1,0.12,0.11,0.13,0.14,0.04,0.13,0.1,0.1,0.1,0.07,0.1,0.11,0,9.68,-0.72,2050,4600,1683.33,Walking
0.07,0.08,0.08,0.06,0.11,0.08,0.12,0.11,0.12,0.19,0.14,0.08,0.12,0.1,0.08,0.1,0.1,0.08,0.13,0.1,0.11,0.11,0.11,0.09,0.11,0.08,0.08,0.12,0.11,0.11,0,9.6,-0.52,2316.67,1337.5,1700,Walking
0.09,0.09,0.08,0.11,0.1,0.12,0.08,0.07,0.09,0.19,0.15,0.09,0.08,0.09,0.09,0.1,0.12,0.07,0.07,0.16,0.12,0.13,0.08,0.09,0.08,0.1,0.08,0.1,0.11,0.13,0,9.73,-0.49,1750,1200,2475,Walking
0.08,0.11,0.1,0.09,0.08,0.12,0.12,0.06,0.14,0.13,0.14,0.08,0.11,0.1,0.08,0.13,0.1,0.08,0.13,0.08,0.1,0.06,0.15,0.11,0.08,0.09,0.14,0.1,0.07,0.13,0,9.64,-0.4,2066.67,2416.67,2066.67,Walking
0.1,0.07,0.15,0.09,0.13,0.07,0.09,0.1,0.12,0.11,0.12,0.12,0.08,0.11,0.08,0.09,0.08,0.11,0.11,0.14,0.12,0.1,0.08,0.09,0.08,0.09,0.1,0.11,0.1,0.14,0,9.84,-0.4,2025,3025,4050,Walking
0.12,0.09,0.11,0.1,0.1,0.07,0.08,0.08,0.14,0.13,0.13,0.08,0.11,0.08,0.08,0.15,0.08,0.1,0.08,0.13,0.14,0.1,0.09,0.07,0.07,0.09,0.11,0.11,0.12,0.12,0,9.69,-0.43,1358.33,1150,1030,Walking
0.08,0.12,0.09,0.08,0.13,0.09,0.08,0.11,0.12,0.12,0.14,0.09,0.11,0.07,0.08,0.12,0.1,0.09,0.11,0.13,0.12,0.11,0.09,0.07,0.05,0.12,0.15,0.08,0.08,0.16,0,9.79,-0.39,3600,1430,1400,Walking
0.14,0.05,0.09,0.11,0.12,0.08,0.03,0.12,0.13,0.15,0.13,0.1,0.08,0.08,0.09,0.11,0.08,0.09,0.11,0.14,0.11,0.11,0.13,0.08,0.05,0.08,0.1,0.13,0.11,0.12,0,9.81,-0.5,4000,795.83,1191.67,Walking
0.12,0.07,0.1,0.13,0.1,0.07,0.07,0.13,0.1,0.13,0.15,0.09,0.06,0.12,0.09,0.05,0.13,0.11,0.09,0.13,0.14,0.1,0.11,0.04,0.14,0.09,0.08,0.07,0.09,0.17,0,9.72,-0.53,2733.33,2416.67,1100,Walking
0.13,0.13,0.08,0.08,0.06,0.09,0.07,0.11,0.13,0.14,0.16,0.06,0.1,0.09,0.09,0.04,0.13,0.07,0.12,0.16,0.15,0.12,0.08,0.09,0.05,0.07,0.08,0.12,0.11,0.16,0,9.84,-0.47,1000,955,1750,Walking
0.14,0.12,0.1,0.05,0.08,0.11,0.1,0.11,0.09,0.12,0.13,0.11,0.07,0.07,0.09,0.07,0.11,0.11,0.13,0.12,0.17,0.09,0.05,0.08,0.1,0.09,0.13,0.08,0.1,0.14,0,9.82,-0.53,1800,2033.33,2000,Walking
0.11,0.11,0.11,0.11,0.08,0.06,0.09,0.15,0.07,0.13,0.15,0.08,0.09,0.09,0.09,0.11,0.07,0.11,0.11,0.12,0.11,0.11,0.09,0.09,0.08,0.08,0.08,0.08,0.13,0.17,0,9.77,-0.28,2033.33,2700,525,Walking
0.13,0.16,0.07,0.08,0.09,0.08,0.1,0.11,0.11,0.1,0.12,0.11,0.07,0.09,0.11,0.13,0.1,0.09,0.09,0.12,0.14,0.08,0.12,0.07,0.06,0.11,0.07,0.12,0.1,0.16,0,9.76,-0.32,2050,1733.33,1300,Walking
0.1,0.17,0.1,0.09,0.1,0.06,0.11,0.14,0.08,0.07,0.1,0.11,0.07,0.1,0.11,0.12,0.12,0.12,0.07,0.11,0.07,0.1,0.11,0.11,0.07,0.11,0.09,0.13,0.15,0.09,0,9.82,-0.26,1037.5,1260,3150,Walking
0.11,0.12,0.11,0.09,0.12,0.09,0.09,0.11,0.12,0.07,0.1,0.11,0.1,0.06,0.15,0.1,0.11,0.09,0.1,0.11,0.09,0.11,0.09,0.05,0.09,0.08,0.16,0.14,0.08,0.13,0,9.74,-0.28,3600,3425,950,Walking
0.1,0.11,0.12,0.09,0.09,0.13,0.1,0.09,0.11,0.08,0.12,0.1,0.09,0.1,0.1,0.1,0.11,0.1,0.12,0.1,0.11,0.07,0.08,0.12,0.06,0.11,0.15,0.08,0.1,0.13,0,9.74,-0.34,1800,2062.5,2600,Walking
0.13,0.15,0.08,0.1,0.06,0.05,0.11,0.14,0.1,0.09,0.1,0.11,0.09,0.09,0.1,0.09,0.13,0.1,0.11,0.11,0.11,0.1,0.08,0.07,0.08,0.1,0.12,0.11,0.11,0.15,0,9.8,-0.23,1383.33,1575,3725,Walking
0.1,0.14,0.1,0.08,0.13,0.1,0.08,0.11,0.1,0.08,0.08,0.13,0.12,0.09,0.09,0.09,0.11,0.1,0.14,0.08,0.08,0.12,0.09,0.08,0.08,0.09,0.09,0.15,0.1,0.15,0,9.8,-0.24,2433.33,1460,2050,Walking
0.08,0.13,0.11,0.09,0.13,0.1,0.13,0.1,0.13,0.02,0.09,0.1,0.12,0.12,0.1,0.11,0.11,0.09,0.08,0.11,0.05,0.09,0.1,0.08,0.08,0.1,0.12,0.17,0.1,0.14,0,9.76,-0.04,1700,1183.33,4100,Walking
0.12,0.1,0.12,0.1,0.1,0.12,0.09,0.1,0.09,0.08,0.09,0.11,0.1,0.11,0.11,0.1,0.1,0.09,0.09,0.12,0.1,0.13,0.09,0.07,0.07,0.07,0.1,0.15,0.12,0.12,0,9.81,-0.32,2133.33,1357.14,2166.67,Walking
0.11,0.07,0.08,0.04,0.05,0.06,0.05,0.05,0.1,0.07,0.08,0.05,0.08,0.05,0.09,0.03,0.07,0.1,0.05,0.09,0.08,0.08,0.03,0.07,0.05,0.07,0.06,0.08,0.05,0.11,0,6.46,-0.24,1416.67,1325,1300,Walking
0.06,0.08,0.09,0.15,0.08,0.11,0.11,0.11,0.12,0.12,0.15,0.06,0.12,0.09,0.1,0.1,0.08,0.05,0.15,0.12,0.14,0.12,0.08,0.14,0.12,0.11,0.07,0.05,0.1,0.09,0,9.01,1.1,1300,1125,1300,Walking
0.05,0.1,0.11,0.12,0.15,0.1,0.11,0.06,0.12,0.11,0.1,0.12,0.12,0.1,0.07,0.08,0.13,0.11,0.09,0.11,0.11,0.07,0.13,0.11,0.08,0.14,0.12,0.09,0.09,0.09,0,8.99,1.29,2950,1050,2150,Walking
0.1,0.09,0.07,0.11,0.08,0.1,0.13,0.12,0.14,0.08,0.11,0.1,0.07,0.08,0.1,0.13,0.12,0.1,0.1,0.11,0.11,0.08,0.09,0.09,0.13,0.1,0.13,0.11,0.07,0.11,0,9.02,1.42,2066.67,1330,2075,Walking
0.08,0.09,0.09,0.11,0.11,0.1,0.09,0.14,0.14,0.07,0.12,0.09,0.08,0.09,0.13,0.1,0.12,0.09,0.1,0.1,0.08,0.12,0.06,0.11,0.1,0.14,0.14,0.08,0.09,0.1,0,8.96,1.4,1135.71,1600,2650,Walking
0.09,0.11,0.05,0.15,0.1,0.09,0.12,0.11,0.14,0.07,0.1,0.12,0.07,0.11,0.08,0.12,0.11,0.1,0.11,0.11,0.1,0.09,0.11,0.14,0.07,0.12,0.1,0.11,0.07,0.12,0,9.09,1.45,1075,991.67,1600,Walking
0.1,0.08,0.1,0.1,0.1,0.11,0.1,0.09,0.14,0.11,0.11,0.09,0.1,0.1,0.09,0.1,0.11,0.11,0.14,0.09,0.1,0.08,0.06,0.11,0.11,0.15,0.11,0.11,0.07,0.11,0,9.04,1.43,1675,785,1470,Walking
0.09,0.07,0.11,0.13,0.11,0.1,0.12,0.08,0.11,0.11,0.07,0.13,0.09,0.11,0.1,0.12,0.09,0.12,0.07,0.11,0.11,0.07,0.09,0.09,0.11,0.13,0.1,0.12,0.09,0.11,0,9.04,1.39,1575,1022.22,2187.5,Walking
0.13,0.09,0.11,0.09,0.14,0.08,0.08,0.09,0.09,0.12,0.14,0.09,0.11,0.11,0.06,0.08,0.12,0.1,0.13,0.09,0.1,0.11,0.12,0.07,0.07,0.16,0.1,0.08,0.09,0.12,0,8.89,1.42,683.33,1680,2625,Walking
0.14,0.09,0.09,0.12,0.07,0.08,0.12,0.11,0.09,0.1,0.13,0.09,0.11,0.08,0.08,0.11,0.13,0.09,0.09,0.11,0.11,0.1,0.09,0.11,0.11,0.13,0.11,0.1,0.07,0.11,0,9.06,1.35,1925,813.64,1670,Walking
0.13,0.08,0.12,0.08,0.07,0.12,0.12,0.08,0.1,0.12,0.14,0.09,0.11,0.11,0.09,0.09,0.09,0.1,0.08,0.14,0.13,0.11,0.11,0.09,0.1,0.12,0.08,0.09,0.09,0.11,0,9.02,1.26,3175,977.78,1825,Walking
0.15,0.1,0.09,0.09,0.11,0.11,0.07,0.11,0.09,0.11,0.1,0.13,0.09,0.09,0.09,0.08,0.12,0.08,0.12,0.12,0.12,0.09,0.11,0.11,0.13,0.1,0.09,0.07,0.11,0.09,0,9.08,1.27,1580,1012.5,3175,Walking
0.15,0.1,0.08,0.08,0.14,0.09,0.1,0.07,0.1,0.11,0.11,0.09,0.1,0.12,0.08,0.1,0.11,0.11,0.11,0.11,0.11,0.14,0.1,0.11,0.11,0.07,0.09,0.1,0.11,0.09,0,9.17,1.21,2625,1562.5,3125,Walking
0.11,0.12,0.09,0.12,0.1,0.09,0.08,0.08,0.11,0.12,0.1,0.1,0.09,0.13,0.08,0.08,0.1,0.12,0.11,0.11,0.1,0.1,0.1,0.12,0.09,0.11,0.08,0.1,0.11,0.12,0,9.15,1.5,1325,1341.67,1875,Walking
0.12,0.08,0.11,0.1,0.1,0.09,0.16,0.07,0.07,0.11,0.09,0.12,0.1,0.08,0.12,0.09,0.1,0.12,0.08,0.12,0.1,0.1,0.14,0.11,0.13,0.07,0.05,0.11,0.1,0.12,0,9.05,1.41,1770,938.89,1062.5,Walking
0.1,0.08,0.14,0.1,0.1,0.09,0.1,0.12,0.1,0.1,0.08,0.11,0.11,0.08,0.12,0.09,0.08,0.14,0.11,0.09,0.09,0.09,0.15,0.09,0.12,0.11,0.08,0.09,0.09,0.11,0,9.08,1.4,2187.5,1012.5,1637.5,Walking
0.12,0.1,0.09,0.12,0.11,0.14,0.07,0.08,0.09,0.11,0.1,0.1,0.1,0.12,0.11,0.11,0.1,0.08,0.08,0.12,0.1,0.13,0.1,0.09,0.08,0.11,0.14,0.06,0.11,0.11,0,9.02,1.37,816.67,1081.25,1490,Walking
0.11,0.11,0.11,0.08,0.1,0.1,0.09,0.1,0.11,0.12,0.11,0.12,0.06,0.14,0.06,0.09,0.12,0.12,0.09,0.11,0.08,0.12,0.11,0.12,0.09,0.11,0.08,0.1,0.1,0.12,0,9.07,1.47,1040,1042.86,1670,Walking
0.09,0.15,0.08,0.1,0.09,0.1,0.09,0.1,0.13,0.1,0.07,0.15,0.09,0.1,0.11,0.07,0.11,0.11,0.1,0.11,0.09,0.07,0.13,0.14,0.1,0.1,0.06,0.14,0.08,0.11,0,9.07,1.38,1214.29,850,1100,Walking
0.1,0.08,0.12,0.1,0.08,0.11,0.1,0.13,0.1,0.1,0.05,0.16,0.09,0.09,0.12,0.08,0.1,0.13,0.12,0.09,0.09,0.06,0.1,0.12,0.12,0.09,0.1,0.11,0.13,0.11,0,9.09,1.57,3550,1600,2883.33,Walking
0.09,0.09,0.11,0.11,0.09,0.11,0.13,0.11,0.11,0.08,0.06,0.12,0.11,0.12,0.11,0.12,0.09,0.12,0.08,0.1,0.09,0.07,0.11,0.12,0.12,0.13,0.09,0.08,0.12,0.1,0,8.99,1.44,1266.67,1081.25,1612.5,Walking
0.11,0.09,0.13,0.1,0.06,0.13,0.1,0.07,0.1,0.13,0.07,0.11,0.08,0.12,0.12,0.08,0.13,0.1,0.1,0.11,0.08,0.11,0.11,0.13,0.12,0.12,0.07,0.1,0.08,0.1,0,9.14,1.37,1266.67,1050,2150,Walking
0.12,0.11,0.09,0.14,0.1,0.12,0.08,0.09,0.07,0.1,0.14,0.09,0.11,0.07,0.11,0.11,0.06,0.1,0.09,0.15,0.11,0.12,0.13,0.06,0.1,0.1,0.09,0.11,0.1,0.1,0,9.07,1.39,1043.75,1400,1837.5,Walking
0.11,0.11,0.1,0.09,0.11,0.08,0.12,0.11,0.1,0.1,0.07,0.12,0.09,0.14,0.09,0.11,0.09,0.12,0.08,0.11,0.1,0.11,0.1,0.09,0.15,0.1,0.1,0.09,0.1,0.1,0,9.07,1.38,1050,1050,3700,Walking
0.2,0.09,0.08,0.09,0.11,0.08,0.05,0.09,0.13,0.11,0.16,0.07,0.12,0.07,0.09,0.1,0.1,0.08,0.16,0.07,0.12,0.15,0.08,0.1,0.07,0.04,0.09,0.13,0.12,0.13,0,8.79,1.51,1950,987.5,2250,Walking
0.15,0.14,0.07,0.04,0.13,0.07,0.1,0.11,0.1,0.12,0.15,0.1,0.1,0.07,0.08,0.09,0.1,0.09,0.14,0.11,0.12,0.12,0.14,0.08,0.08,0.07,0.1,0.13,0.08,0.11,0,9.07,1.3,2100,1333.33,1575,Walking
0.1,0.12,0.08,0.11,0.11,0.09,0.09,0.14,0.05,0.13,0.12,0.09,0.13,0.12,0.12,0.05,0.09,0.11,0.09,0.1,0.13,0.12,0.07,0.11,0.13,0.09,0.09,0.11,0.12,0.07,0,8.85,1.14,1250,640,1600,Walking
0.1,0.08,0.14,0.07,0.12,0.09,0.08,0.1,0.14,0.11,0.12,0.07,0.09,0.11,0.08,0.13,0.09,0.1,0.1,0.13,0.12,0.12,0.09,0.09,0.1,0.06,0.11,0.14,0.09,0.09,0,9.15,1.25,1510,1730,2175,Walking
0.07,0.15,0.12,0.08,0.11,0.07,0.09,0.12,0.13,0.09,0.09,0.13,0.08,0.08,0.13,0.09,0.13,0.09,0.09,0.1,0.08,0.13,0.09,0.07,0.08,0.12,0.11,0.11,0.12,0.11,0,8.91,1.51,1637.5,1475,1530,Walking
0.08,0.11,0.13,0.07,0.1,0.1,0.08,0.13,0.13,0.09,0.11,0.11,0.09,0.08,0.12,0.14,0.09,0.07,0.12,0.08,0.09,0.05,0.09,0.07,0.09,0.12,0.13,0.15,0.11,0.11,0,8.83,1.66,225,1533.33,3233.33,Walking
0.06,0.11,0.13,0.1,0.13,0.07,0.1,0.14,0.1,0.08,0.08,0.09,0.12,0.09,0.17,0.12,0.09,0.1,0.09,0.09,0.08,0.08,0.06,0.07,0.1,0.15,0.1,0.14,0.16,0.08,0,8.92,1.63,1250,1750,1737.5,Walking
0.06,0.07,0.15,0.11,0.09,0.08,0.15,0.15,0.09,0.07,0.06,0.06,0.12,0.11,0.16,0.13,0.11,0.1,0.11,0.06,0.1,0.08,0.03,0.07,0.11,0.14,0.11,0.12,0.17,0.09,0,8.94,1.64,2483.33,2733.33,2337.5,Walking
0.03,0.09,0.16,0.11,0.11,0.14,0.1,0.13,0.07,0.09,0.05,0.11,0.08,0.12,0.16,0.1,0.12,0.11,0.09,0.08,0.07,0.06,0.06,0.07,0.14,0.11,0.12,0.14,0.16,0.09,0,8.97,1.69,2716.67,1250,2700,Walking
0.05,0.09,0.14,0.11,0.11,0.11,0.11,0.12,0.07,0.11,0.09,0.07,0.09,0.1,0.17,0.14,0.12,0.07,0.1,0.07,0.1,0.1,0.1,0.1,0.11,0.08,0.09,0.13,0.13,0.08,0,8.86,1.37,3575,2075,2766.67,Walking
0.06,0.14,0.11,0.1,0.14,0.09,0.07,0.1,0.1,0.11,0.09,0.11,0.11,0.07,0.13,0.09,0.09,0.14,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.07,0.12,0.12,0.11,0.08,0,9.01,1.32,1425,1171.43,2150,Walking
0.02,0.03,0.05,0.01,0.02,0.04,0.03,0.05,0.03,0.01,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.04,0.04,0.04,0.03,0,2.2,0.43,516.67,1000,1025,Walking
0.06,0.07,0.12,0.1,0.14,0.12,0.1,0.12,0.07,0.11,0.06,0.16,0.09,0.12,0.08,0.13,0.11,0.13,0.05,0.07,0.12,0.08,0.12,0.08,0.14,0.09,0.12,0.09,0.11,0.07,0,7.96,1.34,1400,625,3225,Jogging
0.07,0.11,0.08,0.07,0.12,0.14,0.13,0.11,0.12,0.08,0.04,0.12,0.15,0.12,0.1,0.11,0.11,0.09,0.09,0.09,0.06,0.12,0.09,0.09,0.1,0.15,0.17,0.08,0.09,0.07,0,8.15,1.56,3250,720.83,2975,Jogging
0.11,0.07,0.13,0.11,0.08,0.09,0.11,0.11,0.11,0.1,0.09,0.11,0.14,0.08,0.1,0.11,0.08,0.14,0.07,0.1,0.1,0.11,0.08,0.12,0.13,0.12,0.1,0.1,0.1,0.06,0,8.13,1.26,1475,593.75,1350,Jogging
0.07,0.12,0.15,0.08,0.08,0.08,0.13,0.09,0.11,0.1,0.08,0.13,0.14,0.09,0.07,0.1,0.13,0.09,0.1,0.09,0.08,0.13,0.1,0.11,0.1,0.07,0.08,0.19,0.11,0.07,0,8.14,1.56,3600,584.38,1616.67,Jogging
0.11,0.09,0.12,0.11,0.08,0.1,0.05,0.13,0.1,0.13,0.1,0.1,0.09,0.1,0.13,0.07,0.09,0.13,0.09,0.1,0.11,0.1,0.11,0.07,0.12,0.1,0.09,0.09,0.11,0.12,0,8.37,1.56,1466.67,730.77,1675,Jogging
0.12,0.09,0.12,0.09,0.11,0.07,0.07,0.12,0.14,0.09,0.12,0.08,0.12,0.12,0.08,0.09,0.08,0.12,0.1,0.11,0.12,0.08,0.07,0.11,0.11,0.1,0.09,0.13,0.11,0.1,0,8.2,1.67,1987.5,470.59,2150,Jogging
0.1,0.11,0.13,0.07,0.08,0.09,0.08,0.11,0.15,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.1,0.08,0.11,0.11,0.11,0.11,0.08,0.12,0.08,0.1,0.11,0.09,0.13,0.09,0,8.44,1.46,2500,546.88,1066.67,Jogging
0.1,0.1,0.11,0.07,0.14,0.09,0.1,0.08,0.11,0.12,0.08,0.12,0.09,0.1,0.12,0.09,0.12,0.1,0.11,0.1,0.07,0.1,0.12,0.08,0.13,0.07,0.15,0.08,0.14,0.09,0,8.58,1.71,1720,573.33,1783.33,Jogging
0.13,0.06,0.1,0.12,0.1,0.13,0.1,0.08,0.08,0.12,0.14,0.07,0.09,0.13,0.1,0.06,0.11,0.09,0.1,0.12,0.12,0.1,0.11,0.07,0.11,0.11,0.07,0.11,0.1,0.12,0,8.27,1.46,2850,643.33,1850,Jogging
0.11,0.06,0.1,0.09,0.12,0.11,0.09,0.12,0.1,0.12,0.13,0.08,0.11,0.08,0.11,0.11,0.1,0.12,0.1,0.08,0.09,0.13,0.12,0.09,0.07,0.08,0.13,0.1,0.09,0.11,0,8.13,1.6,1192.86,723.08,1050,Jogging
0.11,0.09,0.1,0.12,0.09,0.09,0.12,0.11,0.11,0.1,0.1,0.11,0.12,0.08,0.12,0.06,0.12,0.09,0.11,0.1,0.08,0.11,0.07,0.1,0.15,0.08,0.15,0.11,0.09,0.08,0,8.12,1.57,2166.67,675,1950,Jogging
0.12,0.1,0.08,0.07,0.11,0.09,0.09,0.09,0.16,0.1,0.1,0.13,0.11,0.07,0.1,0.1,0.1,0.13,0.1,0.09,0.13,0.09,0.08,0.1,0.11,0.12,0.1,0.11,0.1,0.09,0,8.1,1.42,2875,617.86,816.67,Jogging
0.1,0.12,0.09,0.1,0.09,0.11,0.09,0.13,0.08,0.11,0.12,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.1,0.1,0.05,0.14,0.08,0.12,0.15,0.09,0.07,0.13,0,7.93,1.74,1900,544.12,1512.5,Jogging
0.08,0.14,0.1,0.1,0.08,0.1,0.1,0.12,0.12,0.08,0.09,0.07,0.11,0.13,0.11,0.1,0.08,0.12,0.12,0.09,0.07,0.12,0.12,0.09,0.12,0.12,0.11,0.09,0.11,0.08,0,8.51,1.54,2150,543.75,1212.5,Jogging
0.1,0.12,0.13,0.11,0.11,0.06,0.11,0.09,0.07,0.13,0.12,0.11,0.07,0.12,0.09,0.1,0.14,0.09,0.1,0.07,0.07,0.1,0.14,0.13,0.04,0.1,0.12,0.11,0.13,0.09,0,8,1.72,1933.33,600,2550,Jogging
0.1,0.14,0.07,0.13,0.09,0.1,0.06,0.11,0.12,0.1,0.12,0.09,0.09,0.1,0.13,0.09,0.07,0.13,0.12,0.07,0.11,0.1,0.09,0.07,0.15,0.14,0.06,0.07,0.1,0.12,0,8.25,1.62,1630,715.38,1558.33,Jogging
0.13,0.1,0.11,0.11,0.08,0.1,0.07,0.11,0.09,0.13,0.12,0.08,0.1,0.1,0.11,0.09,0.13,0.07,0.12,0.09,0.08,0.12,0.15,0.1,0.08,0.1,0.09,0.1,0.09,0.11,0,8.22,1.54,3133.33,550,2066.67,Jogging
0.07,0.1,0.14,0.11,0.12,0.08,0.09,0.11,0.13,0.08,0.12,0.09,0.09,0.1,0.1,0.08,0.15,0.08,0.11,0.09,0.09,0.09,0.13,0.1,0.1,0.09,0.09,0.11,0.13,0.09,0,8.31,1.59,2550,665.38,1816.67,Jogging
0.11,0.08,0.12,0.1,0.11,0.09,0.13,0.1,0.08,0.11,0.11,0.1,0.09,0.11,0.12,0.12,0.1,0.06,0.1,0.1,0.1,0.13,0.13,0.07,0.1,0.1,0.07,0.12,0.1,0.12,0,8.05,1.47,2475,590,1308.33,Jogging
