@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40-weka.filters.unsupervised.attribute.Remove-R33-36

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0,0.21,0.11,0.1,0.09,0.1,0.09,0.14,0.1,0.08,0.08,0.12,0.13,0.1,0.13,0.08,0.09,0.1,0.12,0.07,0.09,0.07,0.1,0.14,0.11,0.1,0.1,0.13,0.09,0.1,0,-0.24,Jogging
0,0.23,0.12,0.1,0.09,0.11,0.09,0.08,0.12,0.1,0.1,0.07,0.13,0.12,0.08,0.11,0.09,0.1,0.11,0.12,0.1,0.08,0.09,0.09,0.14,0.1,0.14,0.1,0.08,0.11,0,0.11,Jogging
0,0.19,0.12,0.11,0.07,0.1,0.11,0.11,0.09,0.12,0.12,0.1,0.08,0.12,0.09,0.09,0.12,0.08,0.09,0.13,0.12,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.11,0.12,0,-0.03,Jogging
0,0.21,0.11,0.07,0.12,0.09,0.1,0.13,0.08,0.11,0.15,0.07,0.09,0.11,0.09,0.12,0.11,0.08,0.08,0.11,0.12,0.14,0.09,0.08,0.12,0.07,0.09,0.09,0.1,0.12,0,-0.31,Jogging
0,0.19,0.09,0.09,0.12,0.11,0.1,0.1,0.12,0.11,0.12,0.07,0.1,0.13,0.11,0.11,0.09,0.11,0.09,0.08,0.11,0.09,0.13,0.1,0.11,0.09,0.08,0.08,0.09,0.13,0,-0.51,Jogging
0,0.2,0.12,0.09,0.1,0.11,0.08,0.11,0.1,0.11,0.11,0.1,0.11,0.1,0.09,0.11,0.1,0.11,0.11,0.09,0.11,0.09,0.15,0.08,0.09,0.09,0.1,0.07,0.11,0.12,0,-0.17,Jogging
0,0.2,0.13,0.07,0.09,0.14,0.1,0.08,0.11,0.1,0.13,0.09,0.13,0.09,0.09,0.11,0.12,0.08,0.07,0.11,0.13,0.08,0.12,0.07,0.09,0.12,0.1,0.07,0.13,0.1,0,-0.52,Jogging
0,0.2,0.11,0.1,0.11,0.12,0.08,0.11,0.1,0.1,0.15,0.07,0.11,0.12,0.09,0.08,0.13,0.08,0.08,0.12,0.13,0.15,0.1,0.08,0.11,0.08,0.09,0.11,0.1,0.09,0,-0.47,Jogging
0,0.22,0.1,0.08,0.12,0.11,0.1,0.1,0.1,0.1,0.09,0.12,0.1,0.12,0.14,0.07,0.08,0.11,0.12,0.07,0.13,0.06,0.1,0.15,0.09,0.07,0.11,0.09,0.12,0.11,0,-0.33,Jogging
0,0.17,0.11,0.12,0.1,0.09,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.07,0.13,0.08,0.12,0.08,0.09,0.13,0.09,0.11,0.11,0.08,0.11,0.07,0.1,0.12,0.1,0,-0.54,Jogging
0,0.16,0.11,0.13,0.11,0.11,0.09,0.09,0.1,0.11,0.07,0.11,0.12,0.07,0.11,0.09,0.11,0.12,0.13,0.08,0.08,0.09,0.09,0.1,0.15,0.08,0.06,0.14,0.1,0.13,0,-0.02,Jogging
0,0.18,0.11,0.1,0.1,0.13,0.1,0.11,0.1,0.08,0.1,0.12,0.11,0.08,0.12,0.12,0.1,0.07,0.12,0.08,0.09,0.11,0.08,0.14,0.1,0.09,0.12,0.08,0.13,0.1,0,-0.4,Jogging
0,0.22,0.11,0.09,0.14,0.09,0.08,0.11,0.08,0.1,0.09,0.14,0.1,0.06,0.11,0.12,0.09,0.07,0.16,0.08,0.09,0.09,0.06,0.16,0.1,0.07,0.1,0.11,0.12,0.12,0,-0.2,Jogging
0,0.2,0.09,0.11,0.09,0.13,0.1,0.09,0.11,0.11,0.1,0.13,0.13,0.07,0.09,0.11,0.1,0.11,0.08,0.11,0.12,0.11,0.12,0.08,0.1,0.08,0.08,0.12,0.1,0.13,0,-0.33,Jogging
0,0.2,0.12,0.12,0.1,0.08,0.12,0.11,0.1,0.08,0.05,0.18,0.11,0.11,0.1,0.07,0.11,0.1,0.1,0.08,0.1,0.06,0.13,0.1,0.08,0.14,0.1,0.1,0.12,0.08,0,-0.33,Jogging
0,0.21,0.1,0.1,0.07,0.15,0.1,0.1,0.11,0.09,0.09,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.08,0.1,0.11,0.09,0.13,0.11,0.1,0.1,0.1,0,-0.2,Jogging
0,0.22,0.11,0.09,0.1,0.09,0.09,0.1,0.11,0.11,0.12,0.07,0.11,0.12,0.12,0.1,0.08,0.11,0.08,0.11,0.09,0.12,0.13,0.09,0.1,0.07,0.11,0.12,0.09,0.11,0,-0.27,Jogging
0,0.22,0.1,0.1,0.08,0.09,0.1,0.12,0.1,0.12,0.12,0.08,0.12,0.14,0.11,0.15,0.1,0.03,0.09,0.1,0.09,0.13,0.12,0.09,0.09,0.08,0.12,0.12,0.07,0.11,0,-0.46,Jogging
0,0.21,0.08,0.1,0.09,0.09,0.15,0.11,0.08,0.11,0.14,0.07,0.12,0.11,0.1,0.1,0.11,0.1,0.08,0.09,0.1,0.11,0.09,0.12,0.09,0.14,0.11,0.06,0.11,0.1,0,-0.56,Jogging
0,0.2,0.09,0.1,0.1,0.09,0.11,0.11,0.1,0.13,0.15,0.06,0.09,0.06,0.17,0.11,0.12,0.07,0.08,0.12,0.11,0.1,0.1,0.1,0.08,0.13,0.08,0.1,0.12,0.1,0,-0.14,Jogging
0,0.11,0.09,0.11,0.1,0.08,0.06,0.09,0.08,0.04,0.07,0.06,0.09,0.06,0.12,0.06,0.1,0.1,0.05,0.07,0.05,0.08,0.05,0.07,0.09,0.12,0.08,0.09,0.06,0.08,0,-0.06,Jogging
0.11,0.13,0.2,0.17,0.15,0.09,0.09,0.06,0.01,0.01,0.07,0.07,0.04,0.12,0.08,0.08,0.1,0.16,0.18,0.13,0.06,0.07,0.09,0.08,0.09,0.13,0.13,0.09,0.12,0.16,0,8,Walking
0.12,0.09,0.13,0.17,0.11,0.09,0.09,0.12,0.05,0.05,0.08,0.07,0.08,0.1,0.08,0.07,0.15,0.15,0.15,0.09,0.08,0.06,0.07,0.13,0.15,0.12,0.15,0.11,0.07,0.08,0,7.51,Walking
0.14,0.07,0.11,0.15,0.17,0.1,0.04,0.16,0.06,0.02,0.07,0.11,0.07,0.11,0.05,0.1,0.15,0.14,0.13,0.1,0.09,0.08,0.12,0.12,0.11,0.16,0.07,0.09,0.1,0.09,0,7.43,Walking
0.14,0.08,0.13,0.15,0.09,0.08,0.14,0.1,0.1,0.03,0.09,0.09,0.09,0.06,0.09,0.09,0.14,0.13,0.11,0.14,0.09,0.08,0.05,0.15,0.11,0.15,0.15,0.06,0.06,0.12,0,7.5,Walking
0.07,0.13,0.1,0.13,0.09,0.14,0.13,0.14,0.07,0.02,0.07,0.1,0.08,0.08,0.1,0.13,0.09,0.16,0.13,0.09,0.07,0.09,0.14,0.09,0.1,0.12,0.11,0.13,0.1,0.08,0,7.16,Walking
0.09,0.16,0.11,0.1,0.09,0.14,0.07,0.16,0.07,0.04,0.06,0.12,0.11,0.06,0.11,0.09,0.13,0.1,0.11,0.13,0.08,0.16,0.12,0.09,0.11,0.08,0.08,0.13,0.09,0.09,0,7.18,Walking
0.07,0.13,0.09,0.11,0.11,0.16,0.07,0.18,0.07,0.04,0.06,0.12,0.06,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.08,0.18,0.11,0.1,0.09,0.05,0.08,0.11,0.14,0.09,0,7.3,Walking
0.1,0.11,0.11,0.12,0.08,0.09,0.11,0.13,0.14,0.03,0.12,0.08,0.08,0.1,0.05,0.1,0.12,0.12,0.13,0.11,0.14,0.13,0.11,0.07,0.11,0.09,0.08,0.08,0.09,0.12,0,7.18,Walking
0.05,0.15,0.09,0.09,0.14,0.12,0.1,0.09,0.13,0.07,0.1,0.06,0.1,0.06,0.13,0.11,0.1,0.11,0.14,0.1,0.12,0.13,0.11,0.08,0.07,0.09,0.12,0.08,0.12,0.1,0,7.22,Walking
0.06,0.14,0.15,0.08,0.12,0.13,0.07,0.11,0.09,0.08,0.1,0.11,0.12,0.07,0.12,0.08,0.12,0.12,0.09,0.11,0.09,0.14,0.1,0.14,0.04,0.09,0.14,0.09,0.06,0.13,0,6.83,Walking
0.05,0.16,0.12,0.08,0.17,0.05,0.12,0.08,0.12,0.07,0.09,0.1,0.09,0.1,0.08,0.11,0.19,0.08,0.08,0.11,0.11,0.11,0.1,0.09,0.06,0.09,0.15,0.13,0.07,0.13,0,6.9,Walking
0.07,0.15,0.12,0.09,0.11,0.1,0.07,0.1,0.1,0.12,0.16,0.08,0.11,0.08,0.09,0.08,0.1,0.11,0.07,0.14,0.12,0.07,0.13,0.11,0.11,0.12,0.08,0.09,0.06,0.13,0,6.82,Walking
0.05,0.14,0.08,0.11,0.1,0.1,0.1,0.14,0.12,0.09,0.1,0.07,0.1,0.09,0.15,0.12,0.1,0.14,0.06,0.1,0.06,0.08,0.11,0.12,0.13,0.15,0.1,0.09,0.08,0.11,0,6.75,Walking
0.08,0.16,0.07,0.08,0.1,0.12,0.1,0.1,0.13,0.08,0.1,0.1,0.1,0.09,0.14,0.13,0.06,0.11,0.07,0.13,0.08,0.12,0.09,0.16,0.08,0.13,0.09,0.09,0.13,0.06,0,6.82,Walking
0.09,0.11,0.1,0.11,0.1,0.1,0.09,0.09,0.14,0.08,0.08,0.1,0.1,0.08,0.16,0.11,0.09,0.12,0.08,0.1,0.09,0.05,0.15,0.11,0.09,0.12,0.13,0.1,0.1,0.1,0,6.74,Walking
0.15,0.05,0.09,0.07,0.11,0.13,0.08,0.12,0.12,0.1,0.12,0.12,0.07,0.07,0.11,0.12,0.14,0.08,0.08,0.12,0.09,0.08,0.07,0.15,0.12,0.12,0.09,0.1,0.12,0.08,0,6.78,Walking
0.12,0.08,0.08,0.1,0.09,0.09,0.15,0.1,0.08,0.13,0.08,0.09,0.12,0.1,0.15,0.09,0.08,0.11,0.07,0.13,0.07,0.1,0.11,0.09,0.13,0.09,0.11,0.12,0.13,0.08,0,6.89,Walking
0.14,0.06,0.12,0.1,0.09,0.07,0.07,0.11,0.13,0.13,0.13,0.07,0.1,0.09,0.1,0.12,0.08,0.12,0.09,0.13,0.09,0.08,0.09,0.14,0.11,0.14,0.06,0.07,0.11,0.14,0,6.98,Walking
0.1,0.08,0.12,0.09,0.09,0.07,0.13,0.1,0.09,0.15,0.09,0.1,0.11,0.13,0.1,0.1,0.11,0.1,0.08,0.09,0.14,0.1,0.09,0.09,0.07,0.07,0.13,0.13,0.14,0.06,0,6.65,Walking
0.09,0.12,0.08,0.1,0.08,0.11,0.12,0.13,0.09,0.11,0.09,0.11,0.12,0.1,0.11,0.12,0.09,0.06,0.11,0.11,0.11,0.14,0.12,0.09,0.08,0.06,0.1,0.1,0.13,0.1,0,6.69,Walking
0.08,0.1,0.13,0.1,0.1,0.11,0.09,0.07,0.1,0.15,0.12,0.09,0.09,0.16,0.09,0.12,0.09,0.1,0.08,0.09,0.12,0.14,0.1,0.08,0.1,0.05,0.11,0.11,0.1,0.11,0,6.5,Walking
0.15,0.06,0.09,0.1,0.09,0.09,0.09,0.1,0.14,0.11,0.12,0.08,0.1,0.1,0.14,0.12,0.08,0.07,0.11,0.11,0.11,0.04,0.16,0.1,0.08,0.14,0.07,0.1,0.11,0.12,0,6.68,Walking
0.14,0.06,0.08,0.09,0.12,0.06,0.12,0.08,0.1,0.17,0.14,0.1,0.15,0.07,0.11,0.09,0.09,0.07,0.12,0.09,0.09,0.09,0.1,0.09,0.13,0.11,0.09,0.14,0.07,0.1,0,6.48,Walking
0.13,0.06,0.07,0.09,0.09,0.1,0.14,0.09,0.12,0.14,0.09,0.11,0.11,0.12,0.13,0.08,0.12,0.09,0.09,0.09,0.09,0.12,0.09,0.09,0.12,0.12,0.08,0.11,0.12,0.09,0,6.56,Walking
0.13,0.09,0.06,0.08,0.11,0.09,0.11,0.06,0.15,0.15,0.1,0.11,0.12,0.1,0.12,0.1,0.11,0.07,0.09,0.1,0.06,0.12,0.1,0.09,0.13,0.14,0.08,0.08,0.11,0.11,0,6.52,Walking
0.13,0.08,0.05,0.05,0.11,0.12,0.13,0.07,0.13,0.15,0.06,0.17,0.13,0.11,0.1,0.11,0.12,0.08,0.08,0.07,0.09,0.05,0.13,0.09,0.14,0.1,0.12,0.09,0.12,0.1,0,6.24,Walking
0.1,0.1,0.12,0.09,0.05,0.12,0.11,0.05,0.12,0.17,0.14,0.11,0.11,0.14,0.1,0.09,0.06,0.1,0.08,0.09,0.17,0.14,0.05,0.09,0.1,0.06,0.1,0.09,0.13,0.1,0,6.17,Walking
0.08,0.11,0.09,0.04,0.1,0.13,0.11,0.09,0.08,0.21,0.1,0.13,0.15,0.12,0.06,0.07,0.09,0.12,0.12,0.06,0.16,0.11,0.07,0.1,0.07,0.08,0.09,0.12,0.1,0.11,0,6.17,Walking
0.1,0.09,0.09,0.07,0.08,0.11,0.1,0.09,0.11,0.18,0.12,0.16,0.11,0.14,0.06,0.08,0.09,0.07,0.1,0.09,0.14,0.11,0.1,0.11,0.08,0.04,0.11,0.11,0.1,0.11,0,6.14,Walking
0.1,0.08,0.06,0.08,0.09,0.1,0.13,0.1,0.1,0.17,0.14,0.14,0.14,0.14,0.12,0.1,0.03,0.07,0.09,0.07,0.12,0.11,0.11,0.09,0.11,0.05,0.05,0.15,0.13,0.1,0,5.72,Walking
0.03,0.04,0.07,0.04,0.04,0.05,0.05,0.07,0.07,0.09,0.06,0.07,0.1,0.08,0.05,0.04,0.03,0.06,0.05,0.04,0.05,0.07,0.06,0.03,0.04,0.05,0.06,0.09,0.05,0.07,0,3.18,Walking
0.06,0.06,0.15,0.1,0.08,0.05,0.06,0.11,0.14,0,0.11,0.12,0.13,0.12,0.08,0.1,0.08,0.07,0.08,0,0.1,0.13,0.07,0.08,0.07,0.11,0.16,0.09,0.11,0,0,8.01,Jogging
0.09,0.07,0.06,0.11,0.08,0.15,0.13,0.15,0.08,0,0.1,0.13,0.09,0.1,0.11,0.08,0.11,0.07,0.1,0,0.12,0.09,0.13,0.1,0.07,0.12,0.14,0.07,0.07,0,0,8.62,Jogging
0.05,0.09,0.12,0.1,0.16,0.14,0.12,0.06,0.07,0,0.11,0.1,0.08,0.12,0.09,0.08,0.13,0.14,0.08,0,0.11,0.09,0.08,0.11,0.13,0.11,0.1,0.07,0.13,0,0,8.89,Jogging
0.02,0.12,0.07,0.06,0.12,0.14,0.1,0.12,0.11,0,0.11,0.1,0.09,0.09,0.09,0.08,0.15,0.11,0.1,0,0.14,0.09,0.1,0.11,0.08,0.12,0.06,0.09,0.13,0,0,9.21,Jogging
0.05,0.09,0.07,0.08,0.12,0.08,0.16,0.14,0.11,0,0.08,0.16,0.06,0.1,0.09,0.1,0.12,0.1,0.12,0,0.11,0.11,0.07,0.14,0.09,0.07,0.13,0.12,0.09,0,0,8.96,Jogging
0.03,0.12,0.07,0.13,0.11,0.11,0.12,0.12,0.11,0,0.1,0.08,0.13,0.06,0.1,0.11,0.11,0.14,0.1,0,0.1,0.12,0.09,0.17,0.08,0.07,0.11,0.1,0.09,0,0,9.31,Jogging
0.06,0.07,0.09,0.09,0.11,0.13,0.15,0.14,0.1,0,0.09,0.12,0.09,0.12,0.08,0.13,0.08,0.12,0.12,0,0.08,0.09,0.15,0.09,0.09,0.11,0.1,0.11,0.11,0,0,9.05,Jogging
0.04,0.12,0.12,0.12,0.11,0.13,0.1,0.1,0.1,0,0.1,0.12,0.09,0.1,0.08,0.12,0.12,0.08,0.13,0,0.1,0.12,0.11,0.1,0.12,0.11,0.09,0.11,0.1,0,0,8.73,Jogging
0.04,0.09,0.07,0.12,0.1,0.13,0.11,0.12,0.13,0,0.1,0.08,0.13,0.07,0.1,0.13,0.1,0.12,0.1,0,0.1,0.09,0.11,0.11,0.12,0.07,0.1,0.14,0.1,0,0,9.08,Jogging
0.08,0.13,0.13,0.12,0.14,0.1,0.07,0.05,0.08,0,0.11,0.07,0.15,0.1,0.12,0.1,0.09,0.12,0.07,0,0.12,0.08,0.14,0.11,0.1,0.08,0.07,0.11,0.12,0,0,8.64,Jogging
0.07,0.12,0.13,0.11,0.13,0.09,0.12,0.09,0.09,0,0.1,0.09,0.08,0.11,0.11,0.14,0.05,0.1,0.13,0,0.06,0.15,0.07,0.13,0.13,0.1,0.1,0.1,0.11,0,0,9.25,Jogging
0.08,0.09,0.12,0.1,0.11,0.12,0.09,0.12,0.11,0,0.11,0.1,0.09,0.12,0.07,0.11,0.12,0.06,0.12,0,0.13,0.06,0.12,0.08,0.11,0.13,0.07,0.09,0.1,0,0,8.93,Jogging
0.08,0.06,0.09,0.1,0.08,0.14,0.06,0.14,0.14,0,0.12,0.12,0.09,0.09,0.1,0.08,0.1,0.1,0.07,0,0.11,0.09,0.12,0.1,0.11,0.08,0.12,0.08,0.1,0,0,8.56,Jogging
0.05,0.07,0.08,0.11,0.09,0.12,0.12,0.15,0.12,0,0.1,0.1,0.08,0.09,0.15,0.08,0.1,0.1,0.1,0,0.08,0.07,0.1,0.13,0.14,0.09,0.1,0.12,0.08,0,0,8.97,Jogging
0.14,0.11,0.08,0.16,0.08,0.08,0.09,0.11,0.09,0,0.1,0.12,0.09,0.12,0.06,0.1,0.13,0.1,0.1,0,0.08,0.12,0.06,0.12,0.12,0.1,0.08,0.11,0.09,0,0,8.91,Jogging
0.24,0.14,0.13,0.06,0.07,0.09,0.1,0.07,0.08,0,0.11,0.05,0.13,0.11,0.15,0.1,0.09,0.1,0.09,0,0.11,0.09,0.11,0.06,0.09,0.15,0.1,0.11,0.1,0,0,8.68,Jogging
0.26,0.14,0.12,0.1,0.07,0.05,0.04,0.08,0.09,0,0.09,0.12,0.12,0.12,0.09,0.07,0.11,0.11,0.07,0,0.06,0.14,0.09,0.07,0.12,0.12,0.1,0.12,0.09,0,0,8.64,Jogging
0.33,0.13,0.15,0.06,0.08,0.04,0.05,0.04,0.1,0,0.11,0.09,0.12,0.09,0.14,0.09,0.08,0.11,0.09,0,0.13,0.11,0.08,0.1,0.12,0.09,0.12,0.07,0.13,0,0,8.67,Jogging
0.08,0.05,0.03,0.03,0.01,0.01,0.01,0.02,0.02,0,0.01,0.01,0.03,0.05,0.05,0.07,0.02,0.02,0.01,0,0.01,0.03,0,0.02,0.02,0.05,0.05,0.06,0.01,0,0,2.12,Jogging
0,0,0,0,0.03,0.1,0.19,0.15,0.16,0,0.01,0,0,0,0.01,0.11,0.2,0.32,0,0,0.03,0.07,0,0,0,0.28,0,0,0.48,0,0,0.19,Sitting
0,0,0,0,0.01,0.01,0.09,0.26,0.43,0,0,0,0,0,0,0.02,0.1,0.23,0,0,0.05,0.31,0,0,0,0.5,0,0,0.14,0,0,0.22,Sitting
0,0,0,0,0.04,0.11,0.26,0.34,0.21,0,0,0,0,0,0,0.02,0.03,0.2,0,0,0.04,0.22,0,0,0,0.52,0,0,0.21,0,0,0.23,Sitting
0.01,0.04,0.05,0.04,0.41,0.22,0.12,0.03,0.03,0,0.01,0.02,0.12,0,0.44,0.19,0.04,0.05,0,0,0.03,0.1,0,0,0,0.48,0,0,0.32,0,0,0.04,Sitting
0.01,0.02,0.1,0.33,0.46,0.09,0.01,0,0,0,0,0.03,0.23,0,0.73,0.02,0.01,0,0,0,0.01,0.08,0,0,0,0.4,0,0,0.44,0,0,-0.05,Sitting
0.06,0.25,0.26,0.2,0.16,0.03,0.05,0,0,0,0.1,0.06,0.34,0,0.35,0.13,0.01,0.01,0,0,0.01,0.06,0,0,0,0.32,0,0,0.44,0,0,-0.05,Sitting
0.47,0.38,0.1,0.04,0.02,0.01,0,0,0,0,0.36,0.13,0.31,0,0.2,0.01,0,0,0,0,0.01,0.02,0,0,0,0.13,0,0,0.37,0,0,-0.12,Sitting
0.04,0.01,0,0,0.01,0.01,0.01,0.02,0,0,0.03,0.01,0.02,0,0.02,0.02,0,0,0,0,0.01,0.02,0,0,0,0.04,0,0,0.01,0,0,-0.01,Sitting
0.11,0,0.02,0,0.04,0.03,0,0.08,0.05,0.7,0.15,0,0,0,0.1,0,0,0.26,0,0,0.01,0,0,0,0,0,0.01,0.01,0.12,0.71,0,9.44,Standing
0.01,0,0.01,0,0.04,0.09,0,0.21,0.26,0.39,0.09,0,0,0,0.36,0,0,0.37,0,0,0.02,0.02,0.11,0.19,0,0.23,0.18,0.11,0.08,0.08,0,9.41,Standing
0.01,0,0.01,0,0.09,0.18,0,0.33,0.24,0.15,0.11,0,0,0,0.4,0,0,0.41,0,0,0.05,0.09,0.19,0.25,0,0.2,0.13,0.06,0.04,0.01,0,9.4,Standing
0.02,0,0.03,0,0.08,0.28,0,0.35,0.2,0.05,0.09,0,0,0,0.37,0,0,0.4,0,0,0.09,0.08,0.28,0.26,0,0.17,0.08,0.02,0.01,0.02,0,9.41,Standing
0.1,0.04,0.07,0,0.12,0.15,0,0.19,0.14,0.22,0.18,0,0,0,0.33,0,0,0.33,0,0,0.23,0.18,0.22,0.13,0,0.07,0.08,0.04,0.04,0.04,0,9.4,Standing
0.05,0.1,0.21,0,0.31,0.2,0,0.1,0.04,0.01,0.09,0,0,0,0.37,0,0,0.43,0,0,0.05,0.06,0.05,0.15,0,0.2,0.15,0.15,0.17,0.04,0,9.41,Standing
0.15,0.08,0.18,0,0.27,0.14,0,0.1,0.04,0.06,0.17,0,0,0,0.32,0,0,0.33,0,0,0.01,0.09,0.13,0.13,0,0.14,0.11,0.06,0.09,0.23,0,9.4,Standing
0.14,0.06,0.1,0,0.09,0.16,0,0.18,0.11,0.18,0.13,0,0,0,0.29,0,0,0.39,0,0,0.03,0.04,0.11,0.13,0,0.17,0.16,0.05,0.07,0.25,0,9.41,Standing
0.03,0.06,0.15,0,0.28,0.21,0,0.2,0.08,0.01,0.08,0,0,0,0.38,0,0,0.44,0,0,0.04,0.05,0.1,0.15,0,0.27,0.15,0.14,0.11,0.01,0,9.41,Standing
0.1,0.08,0.21,0,0.19,0.18,0,0.11,0.04,0.1,0.09,0,0,0,0.33,0,0,0.42,0,0,0.08,0.03,0.1,0.1,0,0.19,0.18,0.2,0.12,0.02,0,9.41,Standing
0.06,0.06,0.14,0,0.16,0.26,0,0.13,0.12,0.08,0.1,0,0,0,0.31,0,0,0.41,0,0,0.05,0.07,0.17,0.22,0,0.24,0.11,0.06,0.07,0.03,0,9.41,Standing
0.03,0.07,0.2,0,0.32,0.25,0,0.12,0.02,0.02,0.05,0,0,0,0.29,0,0,0.51,0,0,0,0.01,0.06,0.13,0,0.23,0.28,0.19,0.1,0.02,0,9.42,Standing
0.05,0.1,0.22,0,0.23,0.18,0,0.11,0.09,0.05,0.03,0,0,0,0.19,0,0,0.44,0,0,0.01,0.04,0.1,0.16,0,0.22,0.25,0.12,0.11,0,0,9.43,Standing
0.08,0.11,0.16,0,0.27,0.25,0,0.09,0.04,0.02,0.05,0,0,0,0.28,0,0,0.42,0,0,0.01,0.03,0.04,0.12,0,0.2,0.29,0.22,0.1,0.01,0,9.42,Standing
0.05,0.06,0.1,0.08,0.12,0.11,0.14,0.13,0.14,0.02,0.11,0.09,0.08,0.08,0.05,0.08,0.09,0.12,0.13,0,0.07,0.11,0.1,0.09,0.12,0.13,0.09,0.05,0.15,0,0,7.34,Upstairs
0.07,0.11,0.08,0.11,0.09,0.14,0.11,0.12,0.1,0.01,0.1,0.09,0.08,0.07,0.12,0.11,0.13,0.08,0.13,0,0.09,0.06,0.16,0.13,0.12,0.06,0.12,0.13,0.06,0,0,6.49,Upstairs
0.12,0.1,0.16,0.1,0.08,0.09,0.1,0.08,0.09,0.03,0.1,0.07,0.12,0.08,0.11,0.12,0.12,0.11,0.09,0,0.1,0.16,0.12,0.08,0.11,0.08,0.13,0.08,0.08,0,0,5.95,Upstairs
0.13,0.12,0.09,0.1,0.12,0.08,0.08,0.08,0.09,0.01,0.11,0.11,0.13,0.17,0.11,0.11,0.05,0.1,0.09,0,0.13,0.1,0.07,0.12,0.11,0.09,0.09,0.13,0.09,0,0,4.64,Upstairs
0.09,0.07,0.04,0.08,0.06,0.03,0.05,0.06,0.04,0.01,0.04,0.11,0.07,0.07,0.08,0.04,0.08,0.06,0.02,0,0.06,0.05,0.02,0.04,0.03,0.11,0.06,0.08,0.09,0,0,2.12,Upstairs
0.11,0.07,0.11,0.13,0.1,0.1,0.1,0.11,0.1,0.09,0.07,0.09,0.09,0.15,0.1,0.12,0.1,0.12,0.09,0.1,0.04,0.13,0.07,0.14,0.13,0.12,0.13,0.12,0.09,0.06,0,7.55,Downstairs
0.09,0.1,0.09,0.07,0.09,0.1,0.13,0.13,0.09,0.12,0.12,0.11,0.09,0.1,0.09,0.12,0.09,0.11,0.1,0.09,0.08,0.11,0.13,0.09,0.09,0.13,0.09,0.13,0.1,0.09,0,7.14,Downstairs
0.06,0.13,0.12,0.1,0.12,0.1,0.12,0.06,0.08,0.13,0.1,0.12,0.12,0.08,0.1,0.07,0.1,0.12,0.1,0.1,0.14,0.1,0.1,0.09,0.09,0.09,0.1,0.09,0.1,0.11,0,7.31,Downstairs
0.14,0.09,0.08,0.12,0.08,0.09,0.08,0.1,0.13,0.08,0.11,0.1,0.1,0.08,0.1,0.1,0.11,0.06,0.11,0.12,0.13,0.08,0.1,0.09,0.1,0.08,0.08,0.07,0.12,0.14,0,7.28,Downstairs
0.19,0.13,0.19,0.16,0.11,0.09,0.07,0.06,0.01,0.02,0.09,0.07,0.13,0.11,0.09,0.08,0.09,0.12,0.09,0.14,0.09,0.08,0.11,0.07,0.12,0.09,0.11,0.11,0.11,0.13,0,8.18,Upstairs
0.12,0.11,0.08,0.12,0.12,0.11,0.08,0.09,0.1,0.09,0.11,0.1,0.08,0.12,0.1,0.13,0.1,0.1,0.09,0.09,0.11,0.13,0.11,0.09,0.08,0.13,0.09,0.08,0.09,0.11,0,7.06,Upstairs
0.05,0.07,0.05,0.09,0.08,0.08,0.12,0.15,0.19,0.13,0.08,0.12,0.1,0.1,0.13,0.11,0.13,0.12,0.06,0.07,0.12,0.1,0.08,0.11,0.11,0.08,0.09,0.11,0.12,0.1,0,6.71,Upstairs
0.06,0.08,0.1,0.05,0.08,0.13,0.14,0.09,0.11,0.17,0.12,0.14,0.07,0.07,0.11,0.09,0.11,0.09,0.13,0.09,0.1,0.1,0.09,0.12,0.1,0.1,0.1,0.1,0.11,0.08,0,7.1,Upstairs
0.01,0.03,0.03,0.03,0.04,0.03,0.04,0.05,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.02,0.02,0.01,0.07,0.02,0.02,0.01,0.05,0.05,0.04,0.05,0.04,0.04,0.01,0.01,0,2.12,Upstairs
