@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XPEAK numeric
@attribute YPEAK numeric
@attribute ZPEAK numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.12,0.13,0.07,0.07,0.11,0.1,0.1,0.11,0.14,0.08,0.1,0.14,0.07,0.11,0.14,0.08,0.07,0.1,0.09,0.05,0.15,0.13,0.1,0.1,0.12,0.06,0.11,0.09,0.06,0.1,0,6.38,-1.82,1071.43,381.25,3425,6.93,7.55,3.56,9.9,Jogging
0.09,0.09,0.11,0.09,0.14,0.08,0.08,0.1,0.14,0.1,0.13,0.1,0.12,0.08,0.11,0.12,0.08,0.08,0.07,0.07,0.17,0.14,0.08,0.1,0.08,0.13,0.11,0.09,0.04,0.09,0,5.86,-2.01,1566.67,415.22,775,6.56,7.28,3.13,9.29,Jogging
0.09,0.12,0.12,0.06,0.09,0.12,0.12,0.11,0.12,0.08,0.08,0.09,0.15,0.06,0.13,0.13,0.06,0.11,0.11,0.04,0.09,0.09,0.07,0.13,0.1,0.14,0.12,0.1,0.07,0.1,0,6.52,-0.96,2250,408.7,1675,6.72,7.07,2.92,9.65,Jogging
0.12,0.13,0.09,0.08,0.07,0.08,0.11,0.13,0.09,0.13,0.08,0.11,0.09,0.08,0.14,0.12,0.1,0.07,0.13,0.06,0.14,0.13,0.13,0.09,0.12,0.07,0.07,0.08,0.08,0.11,0,6.93,-1.65,800,382,1900,7.26,7.18,3.34,10.12,Jogging
0.11,0.07,0.12,0.11,0.1,0.09,0.09,0.11,0.08,0.13,0.07,0.11,0.12,0.07,0.14,0.11,0.1,0.12,0.09,0.04,0.13,0.07,0.15,0.15,0.08,0.08,0.1,0.05,0.11,0.11,0,6.49,-1.48,1233.33,463.89,1783.33,6.92,6.94,3.41,9.57,Jogging
0.12,0.09,0.13,0.06,0.09,0.12,0.1,0.11,0.08,0.12,0.09,0.14,0.12,0.05,0.12,0.1,0.09,0.13,0.1,0.04,0.08,0.14,0.05,0.11,0.08,0.13,0.13,0.12,0.09,0.1,0,6.49,-1.16,3050,378,2116.67,6.94,7.41,2.94,9.81,Jogging
0.1,0.11,0.08,0.11,0.1,0.1,0.12,0.12,0.12,0.07,0.1,0.09,0.13,0.13,0.06,0.14,0.08,0.09,0.12,0.04,0.09,0.07,0.09,0.1,0.13,0.17,0.1,0.11,0.09,0.08,0,6.27,-1.03,1875,473.68,1116.67,6.54,7.1,2.66,9.38,Jogging
0.1,0.09,0.13,0.07,0.11,0.09,0.1,0.11,0.13,0.09,0.12,0.12,0.06,0.12,0.08,0.13,0.05,0.12,0.13,0.05,0.11,0.11,0.08,0.1,0.11,0.1,0.1,0.11,0.12,0.08,0,6.65,-1.28,1450,384,1483.33,6.72,7.56,3.16,9.48,Jogging
0.12,0.1,0.1,0.08,0.12,0.11,0.13,0.07,0.06,0.15,0.18,0.1,0.09,0.08,0.09,0.09,0.11,0.1,0.1,0.05,0.1,0.1,0.13,0.14,0.11,0.08,0.08,0.11,0.09,0.1,0,5.9,-1.23,2975,409.09,1666.67,7.15,7.65,3.24,9.83,Jogging
0.11,0.14,0.07,0.13,0.09,0.07,0.09,0.12,0.13,0.08,0.09,0.13,0.09,0.07,0.11,0.13,0.11,0.06,0.14,0.06,0.1,0.12,0.11,0.07,0.09,0.14,0.07,0.1,0.12,0.11,0,6.89,-0.96,350,370,1700,7.22,7.29,3.26,10.02,Jogging
0.11,0.09,0.1,0.08,0.14,0.07,0.13,0.13,0.11,0.05,0.11,0.12,0.1,0.1,0.1,0.1,0.11,0.12,0.07,0.05,0.08,0.11,0.06,0.14,0.09,0.1,0.1,0.12,0.09,0.12,0,6.26,-0.63,1950,406.82,1700,6.69,7.18,3.29,9.58,Jogging
0.1,0.12,0.12,0.15,0.09,0.08,0.06,0.09,0.12,0.1,0.17,0.09,0.07,0.08,0.06,0.11,0.11,0.13,0.08,0.06,0.18,0.07,0.1,0.09,0.1,0.09,0.09,0.08,0.13,0.09,0,6.51,-1.8,2225,421.74,4250,7.59,7.84,3.53,10.1,Jogging
0.09,0.12,0.1,0.14,0.11,0.1,0.07,0.09,0.12,0.08,0.1,0.07,0.13,0.11,0.11,0.08,0.11,0.12,0.12,0.05,0.07,0.13,0.1,0.09,0.12,0.1,0.13,0.12,0.07,0.1,0,6.62,-1.03,1200,450,1750,7.21,7.22,3.01,9.78,Jogging
0.09,0.15,0.09,0.09,0.11,0.07,0.15,0.07,0.09,0.12,0.14,0.1,0.1,0.1,0.1,0.06,0.12,0.09,0.12,0.06,0.11,0.07,0.11,0.08,0.11,0.12,0.11,0.14,0.1,0.07,0,6.36,-1.2,1933.33,397.92,2525,7.16,7.71,2.81,9.93,Jogging
0.11,0.11,0.11,0.07,0.09,0.12,0.13,0.08,0.08,0.12,0.12,0.12,0.08,0.06,0.15,0.07,0.12,0.11,0.06,0.06,0.06,0.09,0.14,0.11,0.12,0.11,0.11,0.06,0.14,0.08,0,6.51,-1.05,2750,382,1650,7.21,7.44,2.75,10,Jogging
0.08,0.16,0.09,0.09,0.1,0.11,0.11,0.08,0.12,0.09,0.11,0.12,0.1,0.1,0.12,0.09,0.09,0.09,0.08,0.08,0.09,0.1,0.12,0.09,0.14,0.12,0.11,0.12,0.06,0.09,0,6.39,-1.24,3375,389.13,1983.33,7.06,7.52,2.81,9.81,Jogging
0.1,0.12,0.07,0.13,0.09,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.09,0.08,0.11,0.1,0.11,0.08,0.12,0.06,0.1,0.07,0.13,0.09,0.13,0.11,0.07,0.14,0.08,0.1,0,6.36,-1.16,983.33,395.83,1250,6.9,7.44,3,9.62,Jogging
0.12,0.1,0.09,0.08,0.1,0.12,0.13,0.1,0.09,0.08,0.12,0.09,0.12,0.06,0.09,0.12,0.09,0.11,0.11,0.06,0.08,0.07,0.11,0.12,0.06,0.11,0.14,0.1,0.14,0.1,0,6.82,-0.76,3000,400,2216.67,6.87,7.55,2.94,9.83,Jogging
0.12,0.13,0.13,0.11,0.11,0.13,0.05,0.04,0.07,0.12,0.22,0.05,0.02,0.09,0.05,0.1,0.14,0.12,0.08,0.08,0.21,0.15,0.09,0.05,0.08,0.08,0.1,0.11,0.1,0.06,0,6.74,-2.71,1875,452.5,3900,8.36,8.02,3.49,10.62,Jogging
0.1,0.1,0.1,0.11,0.14,0.11,0.11,0.09,0.1,0.07,0.11,0.11,0.11,0.12,0.09,0.1,0.09,0.11,0.08,0.05,0.12,0.09,0.09,0.1,0.07,0.13,0.12,0.07,0.13,0.09,0,5.96,-1.33,766.67,423.81,1625,6.73,7.32,3.16,9.39,Jogging
0.13,0.1,0.06,0.09,0.12,0.11,0.12,0.1,0.08,0.12,0.12,0.12,0.07,0.1,0.06,0.16,0.1,0.05,0.11,0.07,0.13,0.09,0.1,0.1,0.13,0.13,0.1,0.08,0.09,0.09,0,6.7,-1.47,1687.5,385.42,1275,6.88,7.46,2.97,9.77,Jogging
0.1,0.08,0.16,0.08,0.08,0.12,0.13,0.1,0.11,0.07,0.08,0.13,0.12,0.07,0.12,0.09,0.12,0.1,0.1,0.04,0.06,0.1,0.11,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0,6.49,-0.83,2250,359.62,575,6.84,7.22,2.96,9.59,Jogging
0.1,0.09,0.12,0.12,0.09,0.06,0.14,0.13,0.1,0.06,0.09,0.14,0.08,0.09,0.12,0.11,0.09,0.12,0.09,0.05,0.07,0.09,0.08,0.13,0.13,0.15,0.08,0.12,0.08,0.1,0,6.52,-0.93,700,348.21,1625,6.82,7.24,2.84,9.6,Jogging
0.11,0.09,0.09,0.13,0.06,0.14,0.11,0.11,0.12,0.06,0.07,0.13,0.1,0.12,0.1,0.11,0.09,0.1,0.11,0.05,0.05,0.1,0.08,0.14,0.13,0.12,0.12,0.1,0.06,0.13,0,6.53,-0.62,2125,378,1850,6.67,7.25,3.12,9.53,Jogging
0.13,0.1,0.1,0.11,0.08,0.1,0.11,0.12,0.1,0.07,0.11,0.14,0.09,0.05,0.12,0.11,0.08,0.1,0.1,0.06,0.08,0.1,0.09,0.09,0.17,0.1,0.07,0.09,0.12,0.11,0,6.49,-0.8,1216.67,417.39,685.71,7.17,7.59,3.35,10.06,Jogging
0.13,0.11,0.11,0.1,0.11,0.11,0.09,0.08,0.07,0.11,0.16,0.05,0.09,0.07,0.08,0.12,0.12,0.1,0.11,0.08,0.08,0.14,0.09,0.1,0.09,0.1,0.07,0.1,0.18,0.07,0,7.02,-1.16,1425,457.14,2200,7.69,7.65,3.13,10.31,Jogging
0.05,0.07,0.07,0.13,0.1,0.05,0.03,0.03,0.02,0.07,0.13,0.03,0.03,0.07,0.07,0.07,0.06,0.07,0.07,0.02,0.09,0.05,0.08,0.03,0.04,0.05,0.04,0.05,0.1,0.08,0,3.37,-0.43,1350,380,800,4.8,4.34,2.5,9.87,Jogging
0.03,0.04,0.04,0.07,0.03,0.08,0.1,0.12,0.16,0.33,0.05,0.07,0.21,0.14,0.12,0.16,0.09,0.08,0.05,0.04,0.04,0.03,0.08,0.08,0.05,0.07,0.09,0.25,0.22,0.11,0,8.94,1.21,1720,4425,4425,3.36,2.61,2.6,4.46,Walking
0.03,0.06,0.07,0.09,0.11,0.07,0.12,0.15,0.13,0.2,0.07,0.08,0.15,0.13,0.1,0.14,0.11,0.06,0.07,0.12,0.11,0.09,0.1,0.08,0.09,0.15,0.1,0.1,0.13,0.07,0,9.66,-0.01,4425,1033.33,2212.5,2.48,3.33,2.58,3.32,Walking
0.03,0.05,0.08,0.1,0.09,0.06,0.1,0.18,0.13,0.2,0.05,0.15,0.13,0.09,0.08,0.14,0.12,0.1,0.08,0.09,0.14,0.08,0.11,0.1,0.09,0.13,0.1,0.09,0.09,0.1,0,9.64,-0.25,2275,1278.57,1675,2.41,3.39,2.65,3.08,Walking
0.06,0.08,0.1,0.09,0.11,0.08,0.08,0.09,0.13,0.2,0.08,0.13,0.12,0.11,0.11,0.09,0.11,0.08,0.08,0.12,0.14,0.12,0.11,0.08,0.11,0.1,0.05,0.1,0.11,0.11,0,9.68,0.09,2516.67,1000,1720,2.61,3.6,3.11,3.24,Walking
0.07,0.08,0.11,0.06,0.11,0.08,0.08,0.14,0.17,0.12,0.12,0.1,0.12,0.11,0.11,0.1,0.07,0.06,0.11,0.12,0.17,0.12,0.11,0.07,0.07,0.11,0.08,0.08,0.11,0.09,0,9.46,-0.28,2875,910,4325,2.4,3.83,2.96,2.96,Walking
0.06,0.08,0.07,0.11,0.11,0.11,0.1,0.11,0.12,0.15,0.13,0.09,0.11,0.08,0.09,0.1,0.09,0.14,0.06,0.12,0.13,0.14,0.11,0.11,0.08,0.11,0.06,0.07,0.09,0.13,0,9.71,0,1091.67,790.91,1075,2.28,3.96,3.11,2.86,Walking
0.06,0.12,0.11,0.11,0.09,0.07,0.1,0.09,0.15,0.12,0.14,0.1,0.09,0.08,0.13,0.08,0.11,0.08,0.11,0.11,0.15,0.11,0.09,0.1,0.12,0.1,0.08,0.07,0.08,0.12,0,9.5,-0.07,2533.33,1625,1816.67,2.39,3.88,2.85,2.88,Walking
0.12,0.08,0.11,0.09,0.11,0.07,0.08,0.12,0.1,0.14,0.17,0.05,0.08,0.09,0.11,0.07,0.15,0.08,0.11,0.1,0.12,0.1,0.11,0.1,0.09,0.11,0.08,0.07,0.12,0.12,0,9.72,0.16,3350,960,2600,2.58,3.85,3,3.14,Walking
0.07,0.08,0.11,0.12,0.09,0.09,0.07,0.13,0.11,0.15,0.14,0.08,0.09,0.11,0.08,0.07,0.13,0.09,0.12,0.1,0.08,0.14,0.06,0.13,0.14,0.06,0.08,0.12,0.09,0.11,0,9.68,0.12,2475,1530,2850,2.48,3.88,2.79,3.1,Walking
0.04,0.06,0.08,0.11,0.11,0.11,0.15,0.13,0.12,0.12,0.08,0.14,0.09,0.1,0.09,0.1,0.11,0.1,0.08,0.13,0.1,0.1,0.11,0.12,0.13,0.09,0.1,0.1,0.05,0.13,0,9.94,0.44,4725,938.89,1116.67,1.96,3.78,3.27,2.48,Walking
0.08,0.13,0.1,0.11,0.1,0.07,0.09,0.14,0.1,0.1,0.14,0.07,0.1,0.1,0.08,0.09,0.14,0.1,0.12,0.09,0.15,0.12,0.09,0.11,0.12,0.09,0.07,0.1,0.07,0.1,0,9.79,-0.2,2050,1107.14,3325,2.36,3.75,2.91,2.86,Walking
0.07,0.12,0.1,0.12,0.1,0.06,0.1,0.11,0.11,0.13,0.1,0.12,0.09,0.09,0.1,0.1,0.09,0.12,0.09,0.14,0.12,0.12,0.1,0.08,0.12,0.09,0.09,0.09,0.08,0.14,0,9.99,0.08,3375,1206.25,1100,2.38,3.84,2.92,2.9,Walking
0.06,0.15,0.09,0.08,0.08,0.12,0.1,0.16,0.09,0.09,0.1,0.14,0.04,0.1,0.09,0.13,0.11,0.11,0.1,0.09,0.14,0.06,0.12,0.1,0.11,0.09,0.12,0.12,0.1,0.07,0,9.68,-0.09,1100,814.29,2550,2.17,3.59,2.66,2.68,Walking
0.05,0.1,0.14,0.07,0.13,0.14,0.13,0.09,0.07,0.11,0.06,0.13,0.11,0.08,0.14,0.13,0.11,0.1,0.1,0.07,0.13,0.06,0.09,0.11,0.1,0.13,0.1,0.13,0.11,0.07,0,9.67,0.03,3425,1150,1150,2.07,3.18,2.6,2.57,Walking
0.1,0.08,0.14,0.1,0.1,0.11,0.09,0.1,0.1,0.11,0.05,0.09,0.13,0.09,0.13,0.17,0.09,0.08,0.11,0.07,0.04,0.04,0.04,0.08,0.15,0.17,0.17,0.13,0.13,0.07,0,9.79,0.4,2100,1200,1150,2.38,3.04,2.16,2.96,Walking
0.11,0.1,0.07,0.11,0.11,0.1,0.14,0.1,0.09,0.1,0.06,0.12,0.11,0.1,0.11,0.1,0.13,0.09,0.1,0.1,0.08,0.08,0.12,0.16,0.11,0.06,0.1,0.12,0.1,0.1,0,9.94,0.23,2850,1011.11,2283.33,2.21,3.52,2.85,2.75,Walking
0.09,0.13,0.12,0.1,0.08,0.1,0.13,0.08,0.08,0.1,0.07,0.15,0.1,0.12,0.08,0.09,0.1,0.11,0.12,0.09,0.07,0.13,0.12,0.1,0.1,0.07,0.13,0.07,0.14,0.09,0,9.69,0.29,1725,968.75,1675,2.25,3.59,2.99,2.7,Walking
0.12,0.09,0.1,0.1,0.11,0.09,0.13,0.1,0.08,0.11,0.06,0.15,0.1,0.1,0.13,0.05,0.1,0.15,0.09,0.1,0.07,0.11,0.11,0.13,0.11,0.09,0.09,0.1,0.1,0.11,0,9.86,0.3,1400,925,2275,2.27,3.63,2.94,2.77,Walking
0.12,0.12,0.12,0.06,0.09,0.08,0.15,0.11,0.11,0.07,0.12,0.08,0.1,0.1,0.06,0.09,0.13,0.12,0.11,0.12,0.1,0.16,0.08,0.09,0.11,0.06,0.12,0.09,0.12,0.09,0,10.04,0.2,1466.67,646.43,2775,2.31,3.81,2.99,2.83,Walking
0.09,0.16,0.08,0.1,0.1,0.12,0.12,0.09,0.1,0.07,0.11,0.08,0.11,0.12,0.1,0.1,0.09,0.12,0.1,0.09,0.07,0.09,0.13,0.11,0.09,0.13,0.1,0.09,0.09,0.12,0,9.73,0.4,2425,692.31,2150,2.15,3.65,3.03,2.62,Walking
0.1,0.12,0.12,0.08,0.07,0.12,0.13,0.1,0.08,0.09,0.13,0.06,0.11,0.1,0.09,0.1,0.11,0.13,0.1,0.1,0.07,0.13,0.1,0.11,0.1,0.1,0.11,0.14,0.05,0.12,0,9.87,0.19,2233.33,762.5,3325,2.24,3.73,2.76,2.84,Walking
0.15,0.12,0.09,0.08,0.06,0.12,0.14,0.08,0.1,0.08,0.14,0.05,0.08,0.11,0.11,0.12,0.1,0.1,0.1,0.12,0.07,0.12,0.12,0.07,0.09,0.1,0.14,0.09,0.08,0.14,0,9.87,0.4,2750,733.33,2200,2.36,3.65,2.95,2.9,Walking
0.17,0.08,0.09,0.14,0.11,0.1,0.09,0.08,0.1,0.06,0.15,0.1,0.09,0.11,0.11,0.07,0.05,0.11,0.13,0.11,0.11,0.14,0.09,0.06,0.11,0.1,0.11,0.12,0.07,0.09,0,9.5,0.04,3975,837.5,2250,2.45,3.94,2.72,3.01,Walking
0.1,0.11,0.14,0.11,0.06,0.11,0.11,0.08,0.13,0.07,0.09,0.1,0.09,0.09,0.13,0.1,0.09,0.11,0.12,0.11,0.11,0.13,0.12,0.06,0.09,0.11,0.07,0.09,0.14,0.09,0,9.98,0.26,4025,880,3850,2.29,3.62,3.03,2.77,Walking
0.13,0.1,0.14,0.13,0.1,0.11,0.11,0.06,0.11,0.04,0.12,0.07,0.11,0.12,0.08,0.12,0.11,0.09,0.11,0.11,0.14,0.12,0.09,0.06,0.15,0.1,0.08,0.09,0.08,0.1,0,9.87,-0.09,2250,1107.14,2200,2.25,3.58,2.84,2.76,Walking
0.12,0.12,0.09,0.13,0.14,0.11,0.1,0.07,0.09,0.06,0.1,0.13,0.05,0.1,0.12,0.12,0.09,0.11,0.11,0.09,0.16,0.07,0.11,0.08,0.07,0.1,0.1,0.15,0.11,0.07,0,9.79,-0.17,3150,905,1675,2.32,3.58,2.65,2.91,Walking
0.1,0.12,0.04,0.11,0.14,0.15,0.09,0.1,0.11,0.06,0.09,0.12,0.14,0.08,0.1,0.06,0.09,0.1,0.12,0.13,0.08,0.09,0.13,0.1,0.07,0.1,0.12,0.08,0.16,0.11,0,9.87,0.39,2950,775,1983.33,2.17,3.92,2.93,2.84,Walking
0.11,0.12,0.11,0.07,0.12,0.13,0.1,0.06,0.13,0.06,0.08,0.12,0.1,0.11,0.11,0.1,0.1,0.13,0.07,0.11,0.09,0.08,0.13,0.12,0.15,0.08,0.12,0.07,0.08,0.1,0,9.86,0.13,3200,729.17,2850,2.29,3.56,2.79,2.86,Walking
0.13,0.11,0.1,0.13,0.08,0.11,0.12,0.08,0.12,0.05,0.09,0.11,0.14,0.07,0.12,0.09,0.08,0.11,0.1,0.13,0.1,0.09,0.11,0.12,0.09,0.13,0.1,0.07,0.11,0.11,0,9.91,0.31,2000,745.83,2583.33,2.32,3.79,2.96,2.9,Walking
0.15,0.1,0.08,0.11,0.11,0.16,0.11,0.07,0.08,0.06,0.12,0.09,0.08,0.16,0.09,0.11,0.04,0.1,0.13,0.11,0.07,0.13,0.14,0.08,0.09,0.08,0.13,0.1,0.08,0.13,0,9.65,0.35,2775,965,1600,2.26,3.72,3.03,2.95,Walking
0.13,0.13,0.11,0.08,0.14,0.12,0.13,0.05,0.09,0.06,0.09,0.1,0.13,0.1,0.1,0.11,0.11,0.12,0.1,0.08,0.09,0.07,0.09,0.08,0.11,0.15,0.14,0.09,0.11,0.1,0,9.69,0.34,1950,745,1500,2.27,3.36,2.7,2.85,Walking
0.21,0.08,0.08,0.13,0.1,0.09,0.13,0.06,0.07,0.07,0.12,0.08,0.09,0.1,0.08,0.08,0.1,0.12,0.15,0.1,0.08,0.11,0.15,0.07,0.12,0.12,0.08,0.1,0.09,0.1,0,9.99,0.18,2550,872.73,3850,2.58,3.81,2.86,3.24,Walking
0.16,0.11,0.11,0.1,0.12,0.15,0.06,0.12,0.09,0.02,0.14,0.08,0.06,0.1,0.09,0.14,0.09,0.13,0.08,0.12,0.04,0.09,0.13,0.08,0.1,0.15,0.09,0.09,0.13,0.12,0,9.83,0.68,1175,704.17,3325,2.35,3.72,3.04,2.98,Walking
0.15,0.14,0.13,0.17,0.09,0.11,0.06,0.08,0.06,0.03,0.07,0.16,0.09,0.1,0.07,0.1,0.11,0.11,0.11,0.11,0.05,0.05,0.13,0.13,0.12,0.13,0.09,0.15,0.09,0.08,0,9.79,0.32,3075,850,1116.67,2.43,3.73,2.55,2.97,Walking
0.08,0.08,0.05,0.13,0.09,0.05,0.05,0.03,0.03,0.01,0.03,0.09,0.04,0.05,0.09,0.04,0.07,0.06,0.09,0.04,0.02,0.06,0.07,0.07,0.05,0.07,0.09,0.05,0.07,0.05,0,5.66,0.24,1900,1125,2250,1.31,2.74,1.49,2.78,Walking
0.08,0.15,0.12,0.11,0.11,0.07,0.12,0.1,0.05,0,0.06,0.11,0.17,0.1,0.1,0.12,0.09,0.08,0.07,0,0.17,0.09,0.1,0.08,0.1,0.12,0.13,0.06,0.11,0,0,3.88,-1.44,538.24,454.76,2000,7.55,7.01,3.54,10.38,Jogging
0.09,0.13,0.09,0.12,0.09,0.1,0.1,0.07,0.09,0,0.12,0.11,0.16,0.09,0.06,0.09,0.04,0.1,0.1,0,0.14,0.12,0.06,0.09,0.1,0.09,0.11,0.13,0.08,0,0,4.16,-0.69,406.52,513.89,575,8.4,8.18,3.87,11.27,Jogging
0.06,0.13,0.1,0.14,0.08,0.11,0.08,0.13,0.08,0,0.07,0.13,0.14,0.07,0.14,0.07,0.09,0.1,0.09,0,0.1,0.09,0.1,0.07,0.14,0.1,0.13,0.1,0.12,0,0,4.21,-0.54,466.67,490,2016.67,8.35,7.52,3.27,11.23,Jogging
0.12,0.12,0.08,0.08,0.11,0.1,0.11,0.12,0.09,0,0.07,0.14,0.09,0.14,0.08,0.09,0.06,0.1,0.1,0,0.14,0.08,0.11,0.12,0.11,0.11,0.08,0.07,0.11,0,0,4.79,-1,445.24,421.74,4450,8.58,8.08,3.41,11.2,Jogging
0.15,0.11,0.09,0.11,0.1,0.1,0.08,0.09,0.04,0,0.17,0.07,0.08,0.09,0.1,0.09,0.09,0.08,0.09,0,0.14,0.09,0.07,0.11,0.1,0.1,0.13,0.11,0.09,0,0,3.95,-0.92,514.71,395.83,1466.67,8.16,7.97,3.33,10.95,Jogging
0.2,0.07,0.08,0.08,0.06,0.09,0.12,0.13,0.07,0,0.14,0.1,0.07,0.1,0.06,0.1,0.1,0.12,0.09,0,0.2,0.11,0.14,0.08,0.08,0.06,0.09,0.11,0.08,0,0,4.53,-2.01,436.36,457.14,2250,9.08,8.11,3.72,11.52,Jogging
0.22,0.08,0.08,0.07,0.06,0.1,0.09,0.1,0.06,0,0.13,0.09,0.08,0.08,0.09,0.07,0.13,0.13,0.13,0,0.21,0.09,0.07,0.07,0.09,0.08,0.08,0.12,0.12,0,0,4.25,-1.61,564.71,564.71,1087.5,8.87,7.64,4.33,11.37,Jogging
0.09,0.11,0.11,0.11,0.1,0.11,0.09,0.07,0.08,0,0.1,0.12,0.1,0.11,0.1,0.09,0.08,0.09,0.11,0,0.07,0.14,0.12,0.09,0.09,0.13,0.12,0.06,0.06,0,0,4.01,-0.47,470,480.56,3275,8.42,7.58,3.44,11.28,Jogging
0.21,0.05,0.1,0.09,0.04,0.11,0.11,0.08,0.05,0,0.16,0.05,0.06,0.07,0.11,0.09,0.14,0.13,0.12,0,0.21,0.09,0.07,0.08,0.06,0.08,0.12,0.14,0.11,0,0,4.67,-1.52,596.88,462.5,2133.33,9.14,7.81,3.81,11.71,Jogging
0.09,0.08,0.13,0.1,0.13,0.09,0.1,0.1,0.07,0,0.06,0.14,0.08,0.1,0.09,0.13,0.12,0.08,0.11,0,0.11,0.13,0.1,0.08,0.09,0.09,0.11,0.13,0.1,0,0,4.45,-0.92,406.52,490,1587.5,8.44,7.03,3.28,11.2,Jogging
0.13,0.09,0.12,0.12,0.06,0.11,0.08,0.11,0.08,0,0.11,0.08,0.09,0.08,0.12,0.1,0.08,0.18,0.06,0,0.13,0.09,0.09,0.09,0.09,0.1,0.08,0.12,0.14,0,0,4.49,-0.54,477.5,460,600,8.6,7.35,3.69,11.39,Jogging
0.08,0.13,0.08,0.09,0.09,0.13,0.11,0.06,0.07,0,0.11,0.1,0.1,0.09,0.12,0.1,0.1,0.06,0.12,0,0.09,0.14,0.12,0.1,0.11,0.09,0.1,0.08,0.09,0,0,4.19,-0.66,492.11,480,2600,8.89,7.6,3.41,11.64,Jogging
0.03,0.07,0.15,0.12,0.1,0.12,0.11,0.14,0.08,0,0.03,0.12,0.15,0.11,0.12,0.11,0.1,0.1,0.1,0,0.02,0.07,0.1,0.12,0.09,0.11,0.12,0.15,0.13,0,0,4.14,0.58,337.93,558.82,1540,8.44,6.6,3.11,11.24,Jogging
0.06,0.09,0.12,0.11,0.13,0.08,0.12,0.13,0.07,0,0.04,0.1,0.15,0.13,0.1,0.1,0.14,0.09,0.1,0,0.04,0.08,0.1,0.11,0.13,0.14,0.09,0.1,0.12,0,0,4.01,0.08,461.9,719.23,1430,8.42,6.47,3.14,11.19,Jogging
0.02,0.13,0.13,0.12,0.12,0.12,0.07,0.13,0.1,0,0.05,0.09,0.17,0.12,0.13,0.1,0.06,0.11,0.1,0,0.05,0.08,0.14,0.09,0.09,0.13,0.12,0.08,0.13,0,0,3.81,0.21,332,571.88,2666.67,8.08,6.68,3.44,10.99,Jogging
0.07,0.1,0.13,0.09,0.11,0.11,0.1,0.12,0.11,0,0.05,0.13,0.12,0.13,0.09,0.1,0.1,0.11,0.1,0,0.05,0.14,0.13,0.1,0.09,0.15,0.07,0.11,0.1,0,0,4.23,-0.47,383.33,578.13,2625,8.57,6.97,3.09,11.36,Jogging
0.02,0.13,0.12,0.14,0.11,0.09,0.1,0.12,0.11,0,0.04,0.14,0.14,0.11,0.1,0.14,0.07,0.08,0.12,0,0.06,0.07,0.11,0.11,0.12,0.12,0.1,0.17,0.08,0,0,3.91,-0.07,308.33,585.71,1862.5,8.25,6.66,3.01,11.19,Jogging
0.05,0.1,0.16,0.13,0.09,0.09,0.1,0.13,0.07,0,0.03,0.12,0.14,0.12,0.09,0.15,0.1,0.09,0.1,0,0.04,0.07,0.11,0.1,0.12,0.11,0.12,0.11,0.12,0,0,3.93,0.24,467.5,665.38,3150,7.91,6.35,3.15,10.89,Jogging
0.11,0.1,0.08,0.12,0.1,0.09,0.1,0.12,0.07,0,0.11,0.07,0.11,0.08,0.1,0.11,0.1,0.12,0.1,0,0.1,0.11,0.09,0.09,0.09,0.13,0.12,0.11,0.1,0,0,4.39,-0.54,387.5,530.56,2550,8.86,7.34,3.38,11.6,Jogging
0.05,0.11,0.16,0.1,0.12,0.11,0.08,0.11,0.07,0,0.07,0.08,0.15,0.12,0.12,0.11,0.1,0.1,0.09,0,0.04,0.1,0.11,0.14,0.14,0.1,0.12,0.09,0.07,0,0,3.74,0.07,420,590,1475,8.13,6.5,3.27,11.03,Jogging
0.17,0.07,0.08,0.09,0.09,0.1,0.11,0.09,0.07,0,0.1,0.07,0.1,0.1,0.08,0.09,0.13,0.14,0.09,0,0.11,0.12,0.1,0.1,0.11,0.08,0.09,0.1,0.12,0,0,4.5,-0.69,525,543.75,1212.5,8.92,7.27,3.47,11.55,Jogging
